
hsa-miR-636	3.05162
hsa-miR-3155	-2.42429
hsa-miR-1912	-4.13217
hsa-miR-1911*	-1.673225
hsa-miR-375	-4.22
hsa-miR-708*	-2.658196
hsa-miR-190b	0.779711
hsa-miR-3186-3p	2.24019
hsa-miR-1914	-3.06675
hsa-miR-3662	1.0285716
hsa-miR-92b*	-5.260195
hsa-miR-101*	-0.773576
hsa-miR-550b	-3.56402
hsa-miR-4306	313.722
hsa-miR-637	-0.6725392
hsa-miR-378b	0.1590728
hsa-miR-378c	-2.157622
hsa-miR-3657	2.88133
hsa-miR-3939	-4.8347
hsa-miR-3938	10.93413
hsa-miR-3613-3p	5.07187
hsa-miR-302c*	6.22692
hsa-miR-3935	5.20543
hsa-miR-3934	5.0503
hsa-miR-3937	105.0073
hsa-miR-3936	-2.9675
hsa-miR-2355-3p	-1.292647
hsa-miR-3651	-1.431726
hsa-miR-1278	1.040186
hsa-miR-1279	-0.591022
hsa-miR-1273c	-3.640887
hsa-miR-412	-5.152894
hsa-miR-1207-5p	3791.37
hsa-miR-1270	0.03537959
hsa-miR-1271	-3.0687
hsa-miR-31	20.6006
hsa-miR-1273	-0.9195062
hsa-miR-544	0.2971345
hsa-miR-500a*	3.722613
hsa-miR-1276	-2.475907
hsa-miR-1277	0.787044
hsa-miR-641	-3.132491
hsa-miR-640	-0.51847
hsa-miR-4301	-2.083237
hsa-miR-296-3p	-4.568906
hsa-miR-4307	1.770333
hsa-miR-644	-1.9266049
hsa-miR-647	0.719874
hsa-miR-4304	7.37997
hsa-miR-649	-1.889266
hsa-miR-648	-1.396023
hsa-miR-4309	-3.44304
hsa-miR-4308	-0.8089868
hsa-miR-766	13.30783
hsa-miR-3128	-2.332058
hsa-miR-764	4.89769
hsa-miR-1178	-1.67183
hsa-miR-383	4.53952
hsa-miR-130a	84.3144
hsa-miR-130b	35.37234
hsa-miR-508-3p	-2.57087
hsa-miR-582-3p	-3.8693737
hsa-miR-450b-5p	0.0562717
hsa-miR-543	0.82714
hsa-miR-541	-4.395323
hsa-miR-222*	-3.353483
hsa-miR-520g	1.964612
hsa-miR-545	4.878472
hsa-miR-378*	-1.707552
hsa-miR-520h	0.011782
hsa-miR-16-1*	-2.215508
hsa-miR-592	0.646084
hsa-miR-1537	-0.189318
hsa-miR-421	-0.020237
hsa-miR-423-5p	100.4299
hsa-miR-516a-5p	6.84101
hsa-miR-744*	-2.583051
hsa-miR-3621	2.92622
hsa-miR-3620	30.8697
hsa-miR-335	-0.57535
hsa-miR-485-3p	8.39407
hsa-miR-593*	-4.141276
hsa-miR-1539	6.76454
hsa-miR-1538	1.310973
hsa-miR-1304	-2.220487
hsa-miR-3196	411.962
hsa-miR-3195	334.3098
hsa-miR-1307	10.7034
hsa-miR-3193	-3.07491
hsa-miR-1301	-4.21047
hsa-miR-3191	-6.45934
hsa-miR-1303	2.777971
hsa-miR-494	4.29483
hsa-miR-495	-0.308945
hsa-miR-496	-2.58891
hsa-miR-497	-2.104977
hsa-miR-206	51.3844
hsa-miR-492	-0.94797
